ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,QTR_ID,MONTH_ID,YEAR_ID,MSRP
10249,32,57.61,3,2,5,2004,49
10262,21,57.11,12,2,6,2004,49
10274,32,58.6,4,3,7,2004,49
10283,43,57.61,1,3,8,2004,49
10296,21,45.19,10,3,9,2004,49
10307,34,53.63,4,4,10,2004,49
10316,34,43.7,12,4,11,2004,49
10329,44,86.13,8,4,11,2004,49
10339,27,76.31,6,4,11,2004,49
10352,49,52.64,4,4,12,2004,49
10361,23,95.2,12,4,12,2004,49
10373,25,64.97,9,1,1,2005,49
10386,50,87.15,16,1,3,2005,49
10398,34,40.22,1,1,3,2005,49
10400,20,56.12,4,2,4,2005,49
10415,42,57.61,3,2,5,2005,49
10105,25,56.78,8,1,2,2003,54
10117,50,43.68,2,2,4,2003,54
10129,32,64.97,8,2,6,2003,54
10142,39,44.23,5,3,8,2003,54
10153,50,60.06,4,3,9,2003,54
10167,38,48.59,15,4,10,2003,54
10177,40,50.23,6,4,11,2003,54
10185,28,64.43,6,4,11,2003,54
10197,42,50.23,12,4,11,2003,54
10208,42,63.88,6,1,1,2004,54
10222,36,63.34,18,1,2,2004,54
10232,24,49.69,3,1,3,2004,54
10248,23,65.52,9,2,5,2004,54
10261,29,50.78,7,2,6,2004,54
10273,37,45.86,10,3,7,2004,54
10283,33,51.32,12,3,8,2004,54
10293,32,60.06,1,3,9,2004,54
10306,35,59.51,6,4,10,2004,54
10315,40,55.69,5,4,10,2004,54
10327,37,86.74,4,4,11,2004,54
10337,42,97.16,5,4,11,2004,54
10350,20,100.0,15,4,12,2004,54
10373,29,100.0,1,1,1,2005,54
10386,43,100.0,4,1,3,2005,54
10397,34,62.24,1,1,3,2005,54
10414,47,65.52,9,2,5,2005,54
